2024-09-16 13:21:25 DEBUG config.ConfigKt - Cargando configuración DataBaseManager
2024-09-16 13:21:25 DEBUG config.ConfigKt - Configuración cargada correctamente
2024-09-16 13:21:25 DEBUG database.SqlDeLightManagerKt - Inicializando el gestor de Bases de Datos con SQLDelight
2024-09-16 13:21:25 DEBUG database.SqlDeLightManagerKt - Borrando tablas si existen
2024-09-16 13:21:25 DEBUG database.SqlDeLightManagerKt - Creando tablas
2024-09-16 13:21:25 DEBUG t.servicies.TenistasServiceImplKt - Cargando tenistas desde CSV
2024-09-16 13:21:25 DEBUG t.storage.TenistaStorageCSVKt - Carganado tenistas desde fichero Csv
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=77, nombre=Marc Polmans, pais=Australia, altura=185, peso=78, puntos=10, mano=DIESTRO, fechaNacimiento=1997-05-02, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=78, nombre=Sumit Nagal, pais=India, altura=178, peso=70, puntos=5, mano=DIESTRO, fechaNacimiento=1997-08-16, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=79, nombre=Ernests Gulbis, pais=Letonia, altura=191, peso=85, puntos=4, mano=DIESTRO, fechaNacimiento=1988-08-30, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=80, nombre=Denis Kudla, pais=Estados Unidos, altura=180, peso=77, puntos=3, mano=DIESTRO, fechaNacimiento=1992-08-17, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=81, nombre=Paolo Lorenzi, pais=Italia, altura=183, peso=75, puntos=2, mano=DIESTRO, fechaNacimiento=1981-12-15, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=82, nombre=Thanasi Kokkinakis, pais=Australia, altura=196, peso=82, puntos=1, mano=DIESTRO, fechaNacimiento=1996-04-10, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=83, nombre=Michael Mmoh, pais=Estados Unidos, altura=188, peso=82, puntos=0, mano=DIESTRO, fechaNacimiento=1998-01-10, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=84, nombre=Tommy Paul, pais=Estados Unidos, altura=185, peso=82, puntos=0, mano=DIESTRO, fechaNacimiento=1997-05-17, created_at=2024-09-16T13:21:25.9086197, updated_at=2024-09-16T13:21:25.9086197)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=85, nombre=Christopher O'Connell, pais=Australia, altura=183, peso=78, puntos=0, mano=DIESTRO, fechaNacimiento=1994-06-03, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=86, nombre=Yoshihito Nishioka, pais=Japón, altura=170, peso=64, puntos=0, mano=ZURDO, fechaNacimiento=1995-09-27, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=87, nombre=Francesco Passaro, pais=Italia, altura=185, peso=75, puntos=0, mano=DIESTRO, fechaNacimiento=2001-01-07, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=88, nombre=Marcelo Tomas Barrios Vera, pais=Chile, altura=185, peso=75, puntos=0, mano=DIESTRO, fechaNacimiento=1997-12-10, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=89, nombre=Nuno Borges, pais=Portugal, altura=185, peso=75, puntos=0, mano=DIESTRO, fechaNacimiento=1997-02-19, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=90, nombre=Holger Rune, pais=Dinamarca, altura=188, peso=77, puntos=0, mano=DIESTRO, fechaNacimiento=2003-04-29, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=91, nombre=Lorenzo Musetti, pais=Italia, altura=185, peso=75, puntos=0, mano=DIESTRO, fechaNacimiento=2002-03-03, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=92, nombre=Brandon Nakashima, pais=Estados Unidos, altura=185, peso=78, puntos=0, mano=DIESTRO, fechaNacimiento=2001-08-03, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=93, nombre=Jack Draper, pais=Reino Unido, altura=193, peso=85, puntos=0, mano=ZURDO, fechaNacimiento=2001-12-22, created_at=2024-09-16T13:21:25.9096333, updated_at=2024-09-16T13:21:25.9096333)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=94, nombre=Jiri Lehecka, pais=República Checa, altura=185, peso=77, puntos=0, mano=DIESTRO, fechaNacimiento=2001-11-08, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=95, nombre=Emilio Nava, pais=Estados Unidos, altura=185, peso=78, puntos=0, mano=DIESTRO, fechaNacimiento=2001-12-02, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=96, nombre=Juan Manuel Cerundolo, pais=Argentina, altura=185, peso=75, puntos=0, mano=ZURDO, fechaNacimiento=2001-11-15, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=97, nombre=Sebastian Korda, pais=Estados Unidos, altura=196, peso=82, puntos=0, mano=DIESTRO, fechaNacimiento=2000-07-05, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=98, nombre=Brandon Holt, pais=Estados Unidos, altura=185, peso=75, puntos=0, mano=DIESTRO, fechaNacimiento=1998-04-06, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=99, nombre=Maxime Cressy, pais=Estados Unidos, altura=198, peso=88, puntos=0, mano=DIESTRO, fechaNacimiento=1997-05-08, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.r.TenistasRepositoryImplKt - Guardando tenista: Tenista(id=100, nombre=Zizou Bergs, pais=Bélgica, altura=185, peso=75, puntos=0, mano=DIESTRO, fechaNacimiento=1999-06-03, created_at=2024-09-16T13:21:25.9106320, updated_at=2024-09-16T13:21:25.9106320)
2024-09-16 13:21:26 DEBUG t.servicies.TenistasServiceImplKt - Guardando reclutas en fichero
2024-09-16 13:21:26 DEBUG t.storage.TenistasStorageJSONKt - Guardando usuarios en fichero json C:\Users\anasm\Desktop\2ºDAW\JOSE LUIS\practica-bienvenida-dwes-daw-2024-2025\entregas\ElHadri_ElBakkali_Yahya\torneo_tenis\torneo_tenis.json
